code_commune,department_code,name,centroid_lon,centroid_lat,address_count,postal_codes,min_lon,min_lat,max_lon,max_lat
01001,01,L'Abergement-Clémenciat,4.924535449999999,46.14693707500001,440,01400,4.90788,46.122965,4.95789,46.171981
01002,01,L'Abergement-de-Varey,5.423410843750001,46.008225915178535,224,01640,5.411061,45.996182,5.43373,46.021678
01004,01,Ambérieu-en-Bugey,5.355179549340813,45.9602555661206,5006,01500,5.327705,45.936025,5.4134,45.982141
01005,01,Ambérieux-en-Dombes,4.905675695461201,45.99668973499269,683,01330,4.887756,45.969131,4.948169,46.016496
01006,01,Ambléon,5.600996294117647,45.74919238235294,68,01300,5.598682,45.74664,5.603035,45.750949
01007,01,Ambronay,5.351293642628209,46.00677811217949,1248,01500,5.309381,45.984425,5.41071,46.037653
01008,01,Ambutrix,5.33764739179954,45.93874504555809,439,01500,5.329139,45.934448,5.343527,45.944741
01009,01,Andert-et-Condon,5.657716886597938,45.78854766494841,194,01300,5.652209,45.760676,5.666943,45.804508
01010,01,Anglefort,5.808986091900308,45.91354398598131,642,01350,5.787295,45.885168,5.823299,45.937595
01011,01,Apremont,5.660424267326733,46.208818074257444,202,01100,5.643594,46.179182,5.671538,46.228013
01012,01,Aranc,5.506863909871243,46.00065562231763,233,01110,5.482933,45.983059,5.52738,46.018738
01013,01,Arandas,5.484025362962963,45.89825974074078,135,01230,5.471862,45.892885,5.488862,45.912348
01014,01,Arbent,5.675434589208631,46.28160785035969,1390,01100,5.654907,46.268167,5.68978,46.303527
01015,01,Arboys en Bugey,5.648141206593404,45.720594386813154,455,01300,5.627419,45.692499,5.659051,45.747786
01016,01,Arbigny,4.967080019685042,46.47096747244094,254,01190,4.957476,46.464886,4.987966,46.482749
01017,01,Argis,5.4876771547277965,45.93417686532953,349,01230,5.473133,45.921425,5.498648,45.945734
01019,01,Armix,5.585983181818182,45.84927793939394,33,01510,5.584234,45.848298,5.589552,45.850518
01021,01,Ars-sur-Formans,4.821504484374997,45.994286998437495,640,01480,4.801919,45.982567,4.831969,46.007109
01022,01,Artemare,5.692637705650457,45.87304358212868,761,01510,5.678448,45.861539,5.702216,45.879043
01023,01,Asnières-sur-Saône,4.881987054545454,46.383643418181826,55,01570,4.872093,46.379807,4.885261,46.385821
01024,01,Attignat,5.167049860493087,46.28352696692713,1663,01340,5.144466,46.262827,5.215761,46.313128
01025,01,Bâgé-Dommartin,4.958560333156783,46.325835340572006,1888,01380,4.914763,46.288449,5.030578,46.367143
01026,01,Bâgé-le-Châtel,4.930359589632832,46.30887066090707,463,01380,4.923736,46.303742,4.939276,46.314101
01027,01,Balan,5.101319178160906,45.83811057586187,870,01360,5.083231,45.81911,5.12785,45.852647
01028,01,Baneins,4.902444666666673,46.11341128052802,303,01990,4.887597,46.100358,4.925786,46.126527
01029,01,Beaupont,5.262240587112172,46.41982727684971,419,01270,5.239081,46.394024,5.281242,46.458407
01030,01,Beauregard,4.752986017006801,46.00063311904757,294,01480,4.750286,45.996538,4.762343,46.005649
01031,01,Bellignat,5.6314400679079935,46.24508308105148,913,01100,5.619895,46.232151,5.641944,46.255401
01032,01,Béligneux,5.132222057017545,45.855089028947326,1140,01360,5.110742,45.845709,5.162693,45.87164
01033,01,Valserhône,5.81201074921506,46.11542408928571,5096,01200,5.757852,46.080723,5.860414,46.167014
01034,01,Belley,5.687172794879686,45.75611281307827,3242,01300,5.661638,45.727457,5.716882,45.774429
01035,01,Belleydoux,5.778859054794522,46.25309111415526,219,01130,5.758916,46.24208,5.811513,46.264052
01036,01,Valromey-sur-Séran,5.666953318681312,45.901814019979945,1001,01260,5.626221,45.868927,5.706961,45.967116
01037,01,Bénonces,5.477438570754715,45.82709342452828,212,01470,5.469432,45.819481,5.503185,45.864446
01038,01,Bény,5.285371073170733,46.31977415365852,410,01370,5.249208,46.293457,5.312672,46.346017
01040,01,Béréziat,5.04340712236287,46.36719802531645,237,01340,5.023358,46.354618,5.061185,46.379068
01041,01,Bettant,5.3613058876652016,45.94352194933926,454,01500,5.349268,45.941138,5.370109,45.948236
01042,01,Bey,4.842780567375888,46.220220141843946,141,01290,4.836203,46.211149,4.853822,46.226904
01043,01,Beynost,4.99859064175259,45.835988158762866,1940,01700,4.982994,45.819394,5.016229,45.848175
01044,01,Billiat,5.781805906336087,46.076344165289285,363,01200,5.769357,46.070995,5.807229,46.081662
01045,01,Birieux,5.041552137404581,45.956628809160314,131,01330,5.016753,45.931403,5.07506,45.969771
01046,01,Biziat,4.940225690423165,46.22210893541198,449,01290,4.911209,46.201722,4.967597,46.242589
01047,01,Blyes,5.251519970104631,45.8468117638266,669,01150,5.237308,45.835852,5.275578,45.858005
01049,01,La Boisse,5.034791460213285,45.843405584905675,1219,01120,4.991962,45.836556,5.063002,45.869795
01050,01,Boissey,4.996530209183674,46.37806798979591,196,01190,4.979948,46.353194,5.016056,46.391832
01051,01,Bolozon,5.465855472527473,46.20035720879119,91,01450,5.451735,46.17922,5.476297,46.215191
01052,01,Bouligneux,5.002865175757574,46.01786176969698,165,01330,4.951347,46.002047,5.040039,46.038383
01053,01,Bourg-en-Bresse,5.232609260869562,46.202849317437924,8556,01000,5.206745,46.178411,5.277553,46.227917
01054,01,Bourg-Saint-Christophe,5.151869798905607,45.886618730506136,731,01800,5.140626,45.879997,5.166524,45.895675
01056,01,Boyeux-Saint-Jérôme,5.457049607003881,46.03324853307392,257,01640,5.444084,46.018496,5.470141,46.046201
01057,01,Boz,4.9108903024054955,46.406532092783515,291,01190,4.890348,46.399151,4.924286,46.411848
01058,01,Brégnier-Cordon,5.6229354979079496,45.6406971129707,478,01300,5.599071,45.616927,5.636083,45.66513
01060,01,Brénod,5.60654919251337,46.06025175401065,374,01110,5.600122,46.052163,5.631686,46.07615
01061,01,Brens,5.690637943362831,45.71855476460176,565,01300,5.67643,45.696933,5.700775,45.733831
01062,01,Bressolles,5.095591380382772,45.866624397129165,418,01360,5.088244,45.853829,5.115433,45.871893
01063,01,Brion,5.551570418518518,46.172318188888866,270,01460,5.544854,46.163066,5.556981,46.178657
01064,01,Briord,5.473189792537313,45.778176768656735,670,01470,5.450738,45.753439,5.495528,45.790002
01065,01,Buellas,5.147493535802469,46.20558448271606,810,01310,5.128322,46.191786,5.162363,46.226609
01066,01,La Burbanche,5.547763425,45.85774117500002,120,01510,5.532836,45.842185,5.572008,45.869094
01067,01,Ceignes,5.4966577142857185,46.1216833154762,168,01430,5.484753,46.111207,5.50146,46.130345
01068,01,Cerdon,5.464062194756552,46.07824866292137,534,01450,5.445663,46.05887,5.49807,46.084222
01069,01,Certines,5.266769922570015,46.144258243822094,607,01240,5.254456,46.115413,5.289058,46.156124
01071,01,Cessy,6.074424292421198,46.319504197183115,1491,01170,6.056644,46.300766,6.102165,46.330633
01072,01,Ceyzériat,5.32139216129032,46.180802480000004,1550,01250,5.301499,46.169835,5.338524,46.195822
01073,01,Ceyzérieu,5.719626226244345,45.83272531221717,663,01350,5.690443,45.817967,5.745163,45.844392
01074,01,Chalamont,5.170821250936331,45.997637205992504,1068,01320,5.130696,45.979057,5.215358,46.051568
01075,01,Chaleins,4.803731199115044,46.03251876401181,678,01480,4.772202,46.017886,4.828117,46.058066
01076,01,Chaley,5.534513412587415,45.95568852447555,143,01230,5.52967,45.951441,5.55546,45.960611
01077,01,Challes-la-Montagne,5.45824276296296,46.122517051851844,135,01450,5.445662,46.114067,5.46641,46.128096
01078,01,Challex,5.974909024707417,46.180321413524,769,01630,5.959973,46.162488,5.9913,46.190315
01079,01,Champagne-en-Valromey,5.684413481735162,45.91681515981735,438,01260,5.667231,45.90124,5.709007,45.955595
01080,01,Champdor-Corcelles,5.586365093596059,46.025183022167525,406,01110,5.555393,46.011899,5.613404,46.057515
01081,01,Champfromier,5.814590941489362,46.19550488031915,376,01410,5.795611,46.188903,5.8308,46.207509
01082,01,Chanay,5.784868326732673,46.00529585478547,303,01420,5.764848,45.997543,5.80462,46.020705
01083,01,Chaneins,4.852348733205377,46.09611972360841,521,01990,4.825977,46.082967,4.876782,46.107776
01084,01,Chanoz-Châtenay,5.031170799076208,46.18481163510393,433,01400,5.002432,46.165439,5.059268,46.208235
01085,01,La Chapelle-du-Châtelard,5.024254114130436,46.0709895326087,184,01240,4.992798,46.032556,5.039101,46.10321
01087,01,Charix,5.682330494505497,46.1859792087912,182,01130,5.66992,46.168831,5.695589,46.220859
01088,01,Charnoz-sur-Ain,5.221088894736842,45.87156806052633,380,01800,5.216596,45.863765,5.226673,45.891245
01089,01,Château-Gaillard,5.310769017467252,45.96762328209613,1145,01500,5.286451,45.95163,5.329902,45.986716
01090,01,Châtenay,5.206510055248618,46.02940103867404,181,01320,5.182272,46.002896,5.234511,46.050861
01092,01,Châtillon-la-Palud,5.253156945157536,45.97305378763133,857,01320,5.216334,45.96151,5.266575,45.985255
01093,01,Châtillon-sur-Chalaronne,4.957511915263445,46.11925609940241,1841,01400,4.928606,46.101094,4.983702,46.154245
01094,01,Chavannes-sur-Reyssouze,5.00383402195122,46.43642854390245,410,01190,4.979017,46.416901,5.030287,46.462811
01095,01,Nivigne et Suran,5.429043144230778,46.277020598076945,520,01250,5.391136,46.251824,5.465927,46.312851
01096,01,Chaveyriat,5.055788588441336,46.20110805779336,571,01660,5.020315,46.175264,5.090472,46.218802
01098,01,Chazey-Bons,5.680332134036149,45.79727539909639,664,"01300,01510",5.638305,45.77129,5.703984,45.824202
01099,01,Chazey-sur-Ain,5.261068704834603,45.89400657888044,786,01150,5.238732,45.864463,5.278295,45.927399
01100,01,Cheignieu-la-Balme,5.609029132743362,45.82644046017697,113,01510,5.605002,45.822827,5.630673,45.828071
01101,01,Chevillard,5.57992793137255,46.11073149999999,102,01430,5.565856,46.107382,5.586357,46.12375
01102,01,Chevroux,4.954995823529413,46.38343150101417,493,01190,4.937944,46.356897,4.985811,46.40647
01103,01,Chevry,6.042906632558139,46.28340573178291,645,01170,6.029567,46.277591,6.065322,46.297723
01104,01,Chézery-Forens,5.8707682750000005,46.218193089583366,480,"01200,01410",5.81887,46.165731,5.91115,46.255878
01105,01,Civrieux,4.8833251304878065,45.92114707804878,820,01390,4.849095,45.898101,4.910832,45.937026
01106,01,Cize,5.447527578947368,46.20489834868422,152,01250,5.443306,46.202738,5.462729,46.209413
01107,01,Cleyzieu,5.431302238805974,45.90623502238803,134,01230,5.427085,45.898983,5.437098,45.90877
01108,01,Coligny,5.342894931914892,46.38471920283692,705,01270,5.294155,46.374315,5.367651,46.402409
01109,01,Collonges,5.904842299334813,46.141479506651876,902,01550,5.899682,46.12277,5.924379,46.156966
01110,01,Colomieu,5.622026414893616,45.73320113829786,94,01300,5.618664,45.730501,5.626234,45.735759
01111,01,Conand,5.477013718954248,45.88728139215687,153,01230,5.453796,45.875306,5.500253,45.908507
01112,01,Condamine,5.551186560386477,46.1081686231884,207,01430,5.54783,46.103993,5.554789,46.114597
01113,01,Condeissiat,5.080813476454289,46.15549271468145,361,01400,5.054851,46.128481,5.113143,46.181395
01114,01,Confort,5.8230462305555575,46.15059148611108,360,01200,5.815339,46.143659,5.84438,46.165268
01115,01,Confrançon,5.059937008960571,46.26272322401428,558,01310,5.029812,46.252419,5.098049,46.282994
01116,01,Contrevoz,5.627482502976186,45.80367811309524,336,01300,5.594964,45.788523,5.645773,45.816357
01117,01,Conzieu,5.603605720930234,45.73133609302326,86,01300,5.597349,45.724924,5.611821,45.738795
01118,01,Corbonod,5.812858107142857,45.96428144047623,756,01420,5.788921,45.937568,5.831925,45.994373
01121,01,Corlier,5.4994380769230755,46.030474138461535,65,01110,5.497224,46.028189,5.503132,46.031662
01123,01,Cormoranche-sur-Saône,4.8342651968254,46.239277085714306,630,01290,4.813639,46.22676,4.848105,46.251611
01124,01,Cormoz,5.228193325415675,46.44330441092638,421,01560,5.195445,46.413976,5.242584,46.467453
01125,01,Corveissiat,5.476185219461698,46.25001465217391,483,01250,5.44541,46.211235,5.509021,46.282929
01127,01,Courmangoux,5.3715677395833366,46.33321334027778,288,01370,5.325131,46.310587,5.388007,46.341147
01128,01,Courtes,5.104635728915663,46.460903518072314,166,01560,5.084788,46.446502,5.13666,46.471808
01129,01,Crans,5.1924398636363644,45.962452666666685,132,01320,5.171631,45.95203,5.221436,45.979987
01130,01,Bresse Vallons,5.176684730636828,46.31939007401038,1162,01340,5.137099,46.299126,5.219095,46.356771
01133,01,Cressin-Rochefort,5.764236559322033,45.783210207627086,236,01350,5.758918,45.775049,5.773017,45.789217
01134,01,Crottet,4.889445541614907,46.27690261118007,805,"01290,01750",4.838453,46.266918,4.91711,46.303279
01135,01,Crozet,6.015217553808948,46.279398683192305,827,01170,5.995617,46.261994,6.031092,46.296909
01136,01,Cruzilles-lès-Mépillat,4.877241031779669,46.22305965254234,472,01290,4.862317,46.20628,4.896792,46.242419
01138,01,Culoz-Béon,5.778055795676416,45.85066716945613,1434,01350,5.742975,45.831851,5.803999,45.868541
01139,01,Curciat-Dongalon,5.160727566666664,46.48182812727274,330,01560,5.124587,46.460473,5.204012,46.506743
01140,01,Curtafond,5.092899782051284,46.27114562307695,390,01310,5.077776,46.251928,5.132159,46.294391
01141,01,Cuzieu,5.674421911764706,45.820095504201674,238,01300,5.665359,45.808457,5.688447,45.832526
01142,01,Dagneux,5.06955259263521,45.852613537399364,1738,01120,5.054764,45.836041,5.088725,45.861333
01143,01,Divonne-les-Bains,6.137689916548804,46.35932939933998,2121,01220,6.105744,46.339483,6.163086,46.385871
01145,01,Dompierre-sur-Veyle,5.209277219286655,46.070000783355354,757,01240,5.177778,46.039528,5.240783,46.091451
01146,01,Dompierre-sur-Chalaronne,4.901044431451616,46.14105577419356,248,01400,4.890513,46.127759,4.910968,46.149782
01147,01,Domsure,5.292432950581394,46.4232421976744,344,01270,5.271661,46.393722,5.31885,46.44774
01148,01,Dortan,5.6512497097560965,46.316092702439015,820,01590,5.622091,46.296059,5.678022,46.343369
01149,01,Douvres,5.372679366396759,45.98906914777327,494,01500,5.366502,45.982923,5.380011,45.993861
01150,01,Drom,5.368236681818178,46.217999064935064,154,01250,5.363704,46.215052,5.374445,46.22688
01151,01,Druillat,5.304956735294123,46.06784678947366,646,01160,5.265259,46.044877,5.334283,46.086996
01152,01,Échallon,5.736435849315066,46.21898403652967,438,01130,5.721677,46.195626,5.759162,46.240718
01153,01,Échenevex,6.0394662849404135,46.309478439870006,923,01170,6.026072,46.291687,6.064644,46.320425
01155,01,Évosges,5.500092623931622,45.96093807692307,117,01230,5.495544,45.959079,5.503321,45.963621
01156,01,Faramans,5.1266049587378655,45.90585921116505,412,01800,5.113476,45.896824,5.147229,45.927289
01157,01,Fareins,4.761057294705289,46.021303841158904,1001,01480,4.746005,46.003607,4.78363,46.042773
01158,01,Farges,5.907092039473686,46.16649048496239,532,01550,5.886009,46.155701,5.937625,46.175608
01159,01,Feillens,4.892945404860702,46.33483138944875,1687,01570,4.876372,46.321042,4.915548,46.34879
01160,01,Ferney-Voltaire,6.109116250221051,46.25521514942522,1131,01210,6.093266,46.244705,6.12336,46.265585
01162,01,Flaxieu,5.735389627906977,45.809103000000015,43,01350,5.733328,45.807322,5.737649,45.812517
01163,01,Foissiat,5.177166272906397,46.373014229556716,1015,01340,5.137359,46.345248,5.232246,46.41407
01165,01,Francheleins,4.796749864000004,46.0760531808,625,01090,4.768875,46.062154,4.850002,46.085094
01166,01,Frans,4.776021518668011,45.99049948133197,991,01480,4.765209,45.976936,4.797687,46.007402
01167,01,Garnerans,4.838589540389975,46.209264448467955,359,01140,4.824841,46.196764,4.855658,46.222346
01169,01,Genouilleux,4.7883279042553175,46.120308553191464,282,01090,4.776449,46.114855,4.802805,46.127857
01170,01,Béard-Géovreissiat,5.548219542338705,46.189187592741916,496,01460,5.540708,46.177516,5.558635,46.199219
01171,01,Géovreisset,5.621236365781714,46.25725801474926,339,01100,5.613108,46.248382,5.636032,46.263875
01173,01,Gex,6.061166827956995,46.333559534788094,3162,01170,6.016661,46.318086,6.09368,46.386808
01174,01,Giron,5.774826999999999,46.22541769942198,173,01130,5.771199,46.204855,5.780447,46.233334
01175,01,Gorrevod,4.944703450248758,46.41769540298512,402,01190,4.925363,46.408572,4.970968,46.428346
01177,01,Grand-Corent,5.434313031496063,46.20533199212595,127,01250,5.428721,46.198293,5.446035,46.220127
01179,01,Grièges,4.850876484269661,46.255078475280925,890,01290,4.833963,46.23846,4.867029,46.296056
01180,01,Grilly,6.1099139202898565,46.33078692512074,414,01220,6.092948,46.316128,6.126025,46.337981
01181,01,Groissiat,5.616642963675217,46.22631568803419,468,01100,5.605174,46.21881,5.628191,46.235387
01183,01,Guéreins,4.77716006878981,46.1052288522293,785,01090,4.764049,46.094874,4.789422,46.112063
01184,01,Hautecourt-Romanèche,5.427176189380525,46.16216709380534,565,01250,5.405856,46.124304,5.461519,46.188091
01185,01,Plateau d'Hauteville,5.594110261860479,45.958403723255834,2150,01110,5.530739,45.869024,5.631718,45.997852
01187,01,Haut Valromey,5.68442889848309,46.015994136522764,857,01260,5.629804,45.967213,5.742629,46.124677
01188,01,Illiat,4.88569525174825,46.187295055944055,286,01140,4.855161,46.164108,4.93314,46.198345
01189,01,Injoux-Génissiat,5.784505297653954,46.05364562609967,682,01200,5.755256,46.03375,5.811566,46.069087
01190,01,Innimond,5.57274350515464,45.783077639175254,97,01680,5.553436,45.771227,5.592619,45.81119
01191,01,Izenave,5.52462908490566,46.03932706603772,106,01430,5.518882,46.034483,5.528765,46.053925
01192,01,Izernore,5.553766212362911,46.21494466001984,1003,01580,5.526956,46.193503,5.580496,46.236396
01193,01,Izieu,5.639419514084508,45.649542661971836,142,01300,5.63196,45.640652,5.6456,45.656256
01194,01,Jassans-Riottier,4.7612823637327635,45.982641795864325,1886,01480,4.751368,45.95784,4.771038,45.995674
01195,01,Jasseron,5.322391718398002,46.21301219524409,799,01250,5.28235,46.199772,5.348369,46.235853
01196,01,Jayat,5.117564316725973,46.36559551957295,562,01340,5.087974,46.342257,5.138184,46.393778
01197,01,Journans,5.331068311004783,46.14560416267943,209,01250,5.326308,46.143598,5.335075,46.150961
01198,01,Joyeux,5.100108194630872,45.9523894899329,149,01800,5.067306,45.925212,5.126793,45.966918
01199,01,Jujurieux,5.412241314878888,46.042700654844246,1156,01640,5.380683,46.025748,5.442694,46.065357
01200,01,Labalme,5.483325100000001,46.09293741538464,130,01450,5.479712,46.090016,5.505172,46.097369
01202,01,Lagnieu,5.341443523927682,45.898614700106414,2821,01150,5.302104,45.856132,5.358993,45.917531
01203,01,Laiz,4.89195095543672,46.249016638146166,561,01290,4.87258,46.233212,4.928686,46.258147
01204,01,Le Poizat-Lalleyriat,5.693845326996197,46.14806283079842,526,01130,5.651563,46.128713,5.738117,46.169204
01206,01,Lantenay,5.540728618784531,46.05794939779005,181,01430,5.529991,46.055003,5.547035,46.062526
01207,01,Lapeyrouse,4.9755975981308405,45.98266127102803,107,01330,4.971566,45.980014,4.987725,45.986939
01208,01,Lavours,5.771653675496687,45.81004843046358,151,01350,5.76585,45.806173,5.782788,45.817116
01209,01,Léaz,5.875801964419476,46.098436496254656,534,01200,5.860121,46.088741,5.893491,46.121346
01210,01,Lélex,5.936944324324325,46.29988047027025,185,01410,5.920893,46.281119,5.946533,46.308261
01211,01,Lent,5.194378148459383,46.11823890336136,714,01240,5.16459,46.084098,5.219058,46.146281
01212,01,Lescheroux,5.149045304347825,46.40838482352943,391,01560,5.121409,46.388173,5.187478,46.435301
01213,01,Leyment,5.293383903381637,45.92606192914651,621,01150,5.26698,45.918144,5.30935,45.943675
01214,01,Leyssard,5.4755592706766905,46.160971443609014,133,01450,5.466995,46.141309,5.483936,46.180464
01215,01,Surjoux-Lhopital,5.795977017391307,46.024586956521745,115,01420,5.775741,46.018194,5.810027,46.039029
01216,01,Lhuis,5.539144471854305,45.741702596026464,604,01680,5.516408,45.722442,5.564948,45.761295
01219,01,Lompnas,5.519810355555558,45.802926733333344,135,01680,5.509661,45.798402,5.525608,45.808564
01224,01,Loyettes,5.2089798589918255,45.77973068801099,1468,01360,5.196867,45.770272,5.243316,45.817522
01225,01,Lurcy,4.780869519337015,46.063373077348075,181,01090,4.770606,46.058221,4.789307,46.071495
01227,01,Magnieu,5.720745331914893,45.777990410638274,470,01300,5.704246,45.764487,5.741118,45.7928
01228,01,Maillat,5.539282047945205,46.12618027739727,292,01430,5.525983,46.10706,5.554218,46.141281
01229,01,Malafretaz,5.141960833667338,46.32664741683366,499,01340,5.124201,46.307191,5.162996,46.341236
01230,01,Mantenay-Montlin,5.105433889952152,46.42923315789475,209,01560,5.084998,46.41632,5.125386,46.449575
01231,01,Manziat,4.907275695906427,46.36001585769987,1026,01570,4.889047,46.348765,4.921768,46.370133
01232,01,Marboz,5.249898849656353,46.33965947938143,1164,01851,5.216118,46.292239,5.27634,46.390132
01233,01,Marchamp,5.5449568761061965,45.77915012389383,113,01680,5.532802,45.771948,5.549576,45.787777
01234,01,Marignieu,5.719260944881888,45.79766718897638,127,01300,5.709981,45.792297,5.725468,45.813809
01235,01,Marlieux,5.069859621978021,46.06205165274724,455,01240,5.038304,46.03762,5.110128,46.074476
01236,01,Marsonnas,5.071408684848482,46.3391449636364,495,01340,5.032196,46.322981,5.102113,46.357132
01237,01,Martignat,5.609265719321149,46.20943850783289,766,01100,5.597057,46.20065,5.626264,46.219494
01238,01,Massieux,4.825336665399239,45.908823091254746,1052,01600,4.80802,45.899759,4.848573,45.920383
01239,01,Massignieu-de-Rives,5.767359622549023,45.75699572303921,408,01300,5.742277,45.743621,5.782503,45.77142
01240,01,Matafelon-Granges,5.535675157407405,46.25463449537041,432,01580,5.479586,46.22146,5.587504,46.291112
01241,01,Meillonnas,5.345466595598353,46.24602651856943,727,01370,5.315751,46.227855,5.358496,46.265744
01242,01,Mérignat,5.437145676470589,46.069504725490184,102,01450,5.435839,46.067468,5.439441,46.070407
01243,01,Messimy-sur-Saône,4.759860367187496,46.04676613281254,640,01480,4.740856,46.034844,4.778801,46.059109
01244,01,Meximieux,5.196146222848549,45.90938058624565,2661,01800,5.180156,45.88662,5.21644,45.92334
01245,01,Bohas-Meyriat-Rignat,5.380926910891087,46.14505018613858,505,01250,5.350923,46.128667,5.401197,46.169433
01246,01,Mézériat,5.046199956043953,46.24073427747251,1092,01660,5.005992,46.2199,5.091779,46.263049
01247,01,Mijoux,5.986292956164387,46.34922833150686,365,"01170,01410",5.944247,46.308143,6.064891,46.404855
01248,01,Mionnay,4.929162196428576,45.89707210989009,728,01390,4.900342,45.878851,4.967188,45.912639
01249,01,Miribel,4.94979372369546,45.832348651839126,2338,01700,4.906898,45.816971,4.972896,45.876235
01250,01,Misérieux,4.8106551343472725,45.97434097845373,789,01600,4.79634,45.947878,4.825612,45.993246
01252,01,Mogneneins,4.815689437037038,46.14497117777777,405,01140,4.797993,46.135193,4.827904,46.159247
01254,01,Montagnat,5.280689709760272,46.16848186472597,1168,01250,5.254522,46.154036,5.308853,46.193563
01255,01,Montagnieu,5.462714146341465,45.79422464939025,328,01470,5.455708,45.788055,5.474891,45.801669
01257,01,Montanges,5.797229074235805,46.16559920087335,229,01200,5.765174,46.150143,5.808195,46.190626
01258,01,Montceaux,4.789344151873768,46.0934501518738,507,01090,4.768474,46.084824,4.826614,46.103928
01259,01,Montcet,5.111049910034603,46.214042103806236,289,01310,5.101693,46.204902,5.124574,46.233343
01260,01,Le Montellier,5.071356496503496,45.93173431468531,143,01800,5.052772,45.90997,5.096244,45.95137
01261,01,Monthieux,4.942560544715451,45.956338872628685,369,01390,4.926517,45.948944,4.965615,45.975188
01262,01,Montluel,5.0487937747653735,45.86266796141818,1918,01120,4.974166,45.840366,5.062121,45.931478
01263,01,Montmerle-sur-Saône,4.761802453786524,46.084366828861064,1677,01090,4.753146,46.070871,4.771115,46.099423
01264,01,Montracol,5.120954228571425,46.19282192967033,455,01310,5.092925,46.163842,5.155795,46.206986
01265,01,Montréal-la-Cluse,5.576192827295707,46.18004184077505,1187,01460,5.561302,46.169266,5.586456,46.193505
01266,01,Montrevel-en-Bresse,5.120945994137359,46.33342559128975,1194,01340,5.090321,46.304152,5.131947,46.346201
01267,01,Nurieux-Volognat,5.519112735682821,46.1842837444934,454,01460,5.491922,46.166594,5.533374,46.217182
01268,01,Murs-et-Gélignieux,5.657311982142856,45.6405554404762,168,01300,5.638823,45.631595,5.682459,45.645688
01269,01,Nantua,5.606399985714291,46.1519873186813,910,"01130,01460",5.572051,46.13907,5.626684,46.170115
01272,01,Neuville-les-Dames,5.006998461325966,46.16113040745855,724,01400,4.969663,46.137268,5.054549,46.184022
01273,01,Neuville-sur-Ain,5.373757078260867,46.0800795728261,920,01160,5.339343,46.059511,5.400672,46.116306
01274,01,Les Neyrolles,5.633146494545454,46.141449538181845,275,01130,5.626698,46.112152,5.652362,46.155801
01275,01,Neyron,4.929228600933487,45.81764888681439,857,01700,4.918091,45.8076,4.942149,45.828391
01276,01,Niévroz,5.061902064908723,45.82480708722105,493,01120,5.032269,45.812871,5.088257,45.837536
01277,01,Nivollet-Montgriffon,5.457948454545453,45.99742088429752,121,01230,5.441951,45.990564,5.477286,46.00508
01279,01,Oncieu,5.473433485714286,45.96026862857142,70,01230,5.471808,45.95741,5.475432,45.978348
01280,01,Ordonnaz,5.537736143835614,45.83557451369862,146,01510,5.528445,45.831979,5.542332,45.840926
01281,01,Ornex,6.091620893320972,46.276746466604834,1078,01210,6.077018,46.262216,6.114604,46.290387
01282,01,Outriaz,5.547380039215689,46.06705705228758,153,01430,5.539446,46.060234,5.559673,46.072245
01283,01,Oyonnax,5.6500422871452525,46.260107399999995,5990,01100,5.603597,46.235892,5.675015,46.298046
01284,01,Ozan,4.91796781492537,46.390172916417896,335,01190,4.907774,46.378012,4.939948,46.398709
01285,01,Parcieux,4.822801733695658,45.917211798913016,552,01600,4.809397,45.910905,4.84373,45.922332
01286,01,Parves et Nattages,5.749136839863707,45.732318139693355,587,01300,5.730823,45.707979,5.768393,45.747942
01288,01,Péron,5.923419216312059,46.18923749202129,1128,01630,5.892458,46.169767,5.954753,46.211312
01289,01,Péronnas,5.209981305795849,46.18203148486159,2312,01960,5.177576,46.153911,5.238993,46.192759
01290,01,Pérouges,5.173588704918032,45.900088867213086,610,01800,5.162602,45.854779,5.187544,45.913157
01291,01,Perrex,4.9757083008658,46.24427981168834,462,01540,4.949756,46.234023,5.006495,46.257428
01293,01,Peyriat,5.512897606741573,46.152257764044926,89,01430,5.50809,46.147645,5.518023,46.155541
01294,01,Peyrieu,5.68090482405345,45.68305407795096,449,01300,5.666093,45.658749,5.701692,45.697543
01295,01,Peyzieux-sur-Saône,4.815440303846152,46.12598276923077,260,01140,4.797909,46.112857,4.849275,46.138151
01296,01,Pirajoux,5.283344639215676,46.38032116470585,255,01270,5.2411,46.361757,5.308097,46.40754
01297,01,Pizay,5.09071555641026,45.88852136923075,390,01120,5.069781,45.864632,5.102611,45.89671
01298,01,Plagne,5.724216879120878,46.189668835164824,91,01130,5.711386,46.178106,5.729914,46.19404
01299,01,Le Plantay,5.088854391705066,46.021146562211975,217,01330,5.05888,45.997025,5.123086,46.046713
01301,01,Polliat,5.131318097577848,46.24813784013846,1445,01310,5.095655,46.228397,5.170762,46.27338
01302,01,Pollieu,5.745498743589744,45.79566473504274,117,01350,5.739719,45.786246,5.751741,45.801263
01303,01,Poncin,5.414489362985679,46.086718529652295,978,01450,5.386296,46.062417,5.435141,46.112771
01304,01,Pont-d'Ain,5.3440543828861475,46.05258945250183,1379,01160,5.324903,46.036524,5.369344,46.074678
01305,01,Pont-de-Vaux,4.941855728144995,46.4325990245203,938,01190,4.898657,46.423425,4.958263,46.446864
01306,01,Pont-de-Veyle,4.88624946037736,46.261466486792436,530,01290,4.874691,46.25815,4.891968,46.266672
